Ch1(mA), Ch2(mA), Ch3(mA), Ch4(mA), Ch5(mA), Ch6(mA), Ch7(mA), Ch8(mA), Ch9(mA), Ch10(mA), Ch11(mA), Ch12(mA), Ch13(mA), Ch14(mA), Ch15(mA), Ch16(mA), Channel state, On time, Off time, Pulse number, Pattern, Time, Probeflag
0.7234, 1.256, 1.07, 1.041, 0, 1.398, 1.036, 1.354, 1.437, 1.373, 0.7967, 1.769, 1.818, 1.54, 1.872, 0.7576, 1111111111111111, 50, 70, 1, 515/785, 302.6648852825165, True
0.7234, 1.256, 1.065, 1.041, 0, 1.398, 1.036, 1.349, 1.432, 1.373, 0.7918, 1.769, 1.813, 1.54, 1.872, 0.7576, 1111111111111111, 50, 70, 1, 516/785, 302.7846438884735, True
0.7234, 1.251, 1.07, 1.041, 0, 1.398, 1.031, 1.354, 1.432, 1.373, 0.7918, 1.769, 1.813, 1.54, 1.867, 0.7576, 1111111111111111, 50, 70, 1, 517/785, 302.9076979160309, True
0.7234, 1.251, 1.065, 1.036, 0, 1.393, 1.031, 1.349, 1.427, 1.369, 0.7918, 1.764, 1.813, 1.535, 1.862, 0.7576, 1111111111111111, 50, 70, 1, 518/785, 303.02825713157654, True
0.7234, 1.246, 1.065, 1.036, 0, 1.393, 1.031, 1.349, 1.427, 1.369, 0.7918, 1.764, 1.808, 1.535, 1.857, 0.7576, 1111111111111111, 50, 70, 1, 519/785, 303.1487457752228, True
0.7234, 1.256, 1.07, 1.041, 0, 1.398, 1.031, 1.354, 1.432, 1.373, 0.7967, 1.774, 1.818, 1.54, 1.872, 0.7576, 1111111111111111, 59, 60, 1, 520/785, 303.27997279167175, True
0.7283, 1.271, 1.08, 1.056, 0, 1.417, 1.046, 1.369, 1.457, 1.393, 0.8113, 1.804, 1.848, 1.564, 1.906, 0.7771, 1111111111111111, 75, 44, 1, 521/785, 303.414892911911, True
0.7429, 1.295, 1.1, 1.07, 0, 1.447, 1.07, 1.398, 1.486, 1.422, 0.8309, 1.838, 1.887, 1.593, 1.95, 0.7869, 1111111111111111, 85, 34, 1, 522/785, 303.5464999675751, True
0.7527, 1.329, 1.119, 1.095, 0, 1.486, 1.1, 1.427, 1.525, 1.457, 0.8553, 1.882, 1.931, 1.632, 2.009, 0.8113, 1111111111111111, 99, 20, 1, 523/785, 303.68115162849426, True
0.7674, 1.359, 1.144, 1.119, 0, 1.525, 1.129, 1.461, 1.569, 1.496, 0.8847, 1.935, 1.989, 1.672, 2.067, 0.8358, 1111111111111111, 99, 20, 1, 524/785, 303.7994704246521, True
0.7722, 1.388, 1.163, 1.139, 0, 1.549, 1.144, 1.491, 1.593, 1.52, 0.8993, 1.965, 2.023, 1.696, 2.107, 0.8456, 1111111111111111, 90, 29, 1, 525/785, 303.9110379219055, True
0.7771, 1.383, 1.158, 1.139, 0, 1.544, 1.144, 1.486, 1.588, 1.52, 0.8944, 1.965, 2.019, 1.696, 2.097, 0.8456, 1111111111111111, 50, 69, 1, 526/785, 303.99234914779663, True
0.7625, 1.359, 1.139, 1.114, 0, 1.51, 1.124, 1.457, 1.554, 1.486, 0.87, 1.921, 1.97, 1.662, 2.043, 0.8211, 1111111111111111, 50, 70, 1, 527/785, 304.1112174987793, True
0.7625, 1.339, 1.129, 1.105, 0, 1.491, 1.109, 1.442, 1.535, 1.466, 0.8504, 1.891, 1.94, 1.642, 2.004, 0.8113, 1111111111111111, 50, 70, 1, 528/785, 304.2339243888855, True
0.7527, 1.329, 1.119, 1.09, 0, 1.476, 1.1, 1.427, 1.52, 1.452, 0.8456, 1.877, 1.921, 1.628, 1.984, 0.8016, 1111111111111111, 50, 70, 1, 529/785, 304.3535704612732, True
0.7478, 1.32, 1.114, 1.09, 0, 1.466, 1.095, 1.417, 1.51, 1.442, 0.8407, 1.862, 1.911, 1.618, 1.975, 0.7967, 1111111111111111, 50, 70, 1, 530/785, 304.47517132759094, True
0.7478, 1.315, 1.109, 1.085, 0, 1.457, 1.085, 1.413, 1.5, 1.432, 0.8358, 1.852, 1.896, 1.608, 1.96, 0.7918, 1111111111111111, 50, 70, 1, 531/785, 304.5974757671356, True
0.7429, 1.31, 1.105, 1.08, 0, 1.452, 1.08, 1.408, 1.496, 1.427, 0.826, 1.838, 1.887, 1.598, 1.95, 0.7869, 1111111111111111, 50, 70, 1, 532/785, 304.7175118923187, True
0.7429, 1.3, 1.1, 1.075, 0, 1.447, 1.075, 1.403, 1.486, 1.422, 0.8211, 1.833, 1.882, 1.593, 1.94, 0.7869, 1111111111111111, 50, 70, 1, 533/785, 304.84025716781616, True
0.7429, 1.3, 1.1, 1.07, 0, 1.437, 1.07, 1.398, 1.481, 1.417, 0.8211, 1.828, 1.872, 1.588, 1.931, 0.782, 1111111111111111, 50, 70, 1, 534/785, 304.9601821899414, True
0.738, 1.295, 1.095, 1.065, 0, 1.432, 1.07, 1.393, 1.476, 1.408, 0.8162, 1.823, 1.867, 1.584, 1.921, 0.7771, 1111111111111111, 50, 70, 1, 535/785, 305.0824875831604, True
0.738, 1.29, 1.095, 1.065, 0, 1.427, 1.07, 1.388, 1.476, 1.403, 0.8162, 1.813, 1.862, 1.579, 1.911, 0.7771, 1111111111111111, 50, 70, 1, 536/785, 305.20391845703125, True
0.738, 1.285, 1.09, 1.065, 0, 1.427, 1.065, 1.383, 1.471, 1.403, 0.8162, 1.808, 1.857, 1.574, 1.916, 0.7722, 1111111111111111, 50, 70, 1, 537/785, 305.32349038124084, True
0.738, 1.281, 1.09, 1.061, 0, 1.422, 1.061, 1.383, 1.466, 1.398, 0.8113, 1.808, 1.857, 1.569, 1.911, 0.7722, 1111111111111111, 50, 70, 1, 538/785, 305.4463472366333, True
0.7331, 1.281, 1.09, 1.061, 0, 1.422, 1.056, 1.378, 1.461, 1.398, 0.8065, 1.804, 1.848, 1.569, 1.906, 0.7722, 1111111111111111, 50, 70, 1, 539/785, 305.5658025741577, True
0.7331, 1.271, 1.085, 1.056, 0, 1.417, 1.056, 1.378, 1.457, 1.393, 0.8065, 1.799, 1.843, 1.564, 1.896, 0.7674, 1111111111111111, 50, 70, 1, 540/785, 305.68870210647583, True
0.7331, 1.271, 1.085, 1.056, 0, 1.417, 1.056, 1.373, 1.457, 1.388, 0.8065, 1.794, 1.843, 1.564, 1.891, 0.7674, 1111111111111111, 50, 70, 1, 541/785, 305.80949902534485, True
0.7331, 1.271, 1.085, 1.056, 0, 1.408, 1.051, 1.369, 1.452, 1.388, 0.8016, 1.794, 1.843, 1.559, 1.887, 0.7674, 1111111111111111, 50, 70, 1, 542/785, 305.929550409317, True
0.7283, 1.271, 1.08, 1.051, 0, 1.408, 1.051, 1.369, 1.452, 1.383, 0.8065, 1.789, 1.833, 1.554, 1.882, 0.7674, 1111111111111111, 50, 70, 1, 543/785, 306.0522131919861, True
0.7283, 1.266, 1.08, 1.051, 0, 1.408, 1.046, 1.364, 1.447, 1.383, 0.8065, 1.784, 1.838, 1.554, 1.887, 0.7625, 1111111111111111, 50, 70, 1, 544/785, 306.17215752601624, True
0.7283, 1.266, 1.075, 1.051, 0, 1.408, 1.046, 1.369, 1.447, 1.378, 0.7967, 1.779, 1.828, 1.554, 1.882, 0.7625, 1111111111111111, 50, 70, 1, 545/785, 306.2945144176483, True
0.7283, 1.266, 1.075, 1.051, 0, 1.408, 1.051, 1.364, 1.452, 1.383, 0.8016, 1.789, 1.833, 1.554, 1.887, 0.7674, 1111111111111111, 57, 62, 1, 546/785, 306.42166900634766, True
0.738, 1.285, 1.09, 1.065, 0, 1.432, 1.065, 1.388, 1.476, 1.408, 0.8211, 1.818, 1.867, 1.584, 1.926, 0.782, 1111111111111111, 79, 40, 1, 547/785, 306.5650327205658, True
0.7527, 1.32, 1.114, 1.09, 0, 1.471, 1.095, 1.417, 1.515, 1.442, 0.8456, 1.867, 1.921, 1.618, 1.984, 0.8016, 1111111111111111, 94, 25, 1, 548/785, 306.70035195350647, True
0.7625, 1.354, 1.139, 1.114, 0, 1.51, 1.124, 1.452, 1.554, 1.481, 0.8749, 1.916, 1.975, 1.662, 2.043, 0.826, 1111111111111111, 99, 20, 1, 549/785, 306.82552576065063, True
0.7771, 1.383, 1.158, 1.134, 0, 1.544, 1.149, 1.486, 1.593, 1.515, 0.8993, 1.965, 2.023, 1.696, 2.102, 0.8456, 1111111111111111, 99, 20, 1, 550/785, 306.9459869861603, True
0.782, 1.413, 1.178, 1.158, 0, 1.574, 1.168, 1.515, 1.623, 1.544, 0.9189, 1.999, 2.058, 1.73, 2.141, 0.8651, 1111111111111111, 99, 20, 1, 551/785, 307.0648760795593, True
0.7967, 1.432, 1.193, 1.173, 0, 1.598, 1.188, 1.54, 1.652, 1.569, 0.9335, 2.033, 2.092, 1.76, 2.18, 0.8798, 1111111111111111, 99, 20, 1, 552/785, 307.1792902946472, True
0.8016, 1.452, 1.202, 1.183, 0, 1.613, 1.202, 1.554, 1.667, 1.584, 0.9433, 2.058, 2.116, 1.774, 2.199, 0.8847, 1111111111111111, 85, 34, 1, 553/785, 307.292601108551, True
0.8016, 1.442, 1.197, 1.178, 0, 1.603, 1.197, 1.544, 1.652, 1.569, 0.9286, 2.038, 2.097, 1.76, 2.18, 0.8798, 1111111111111111, 50, 70, 1, 554/785, 307.3758018016815, True
0.7869, 1.413, 1.173, 1.158, 0, 1.564, 1.168, 1.51, 1.613, 1.535, 0.8993, 1.984, 2.043, 1.72, 2.116, 0.8504, 1111111111111111, 50, 70, 1, 555/785, 307.4990255832672, True
0.782, 1.393, 1.163, 1.139, 0, 1.54, 1.153, 1.496, 1.588, 1.51, 0.8895, 1.955, 2.009, 1.696, 2.072, 0.8407, 1111111111111111, 50, 70, 1, 556/785, 307.61903142929077, True
0.7771, 1.378, 1.158, 1.134, 0, 1.525, 1.139, 1.476, 1.574, 1.491, 0.8749, 1.935, 1.984, 1.681, 2.053, 0.8309, 1111111111111111, 50, 70, 1, 557/785, 307.74021673202515, True
0.7722, 1.369, 1.149, 1.124, 0, 1.51, 1.129, 1.466, 1.559, 1.481, 0.8651, 1.916, 1.965, 1.672, 2.033, 0.8211, 1111111111111111, 50, 70, 1, 558/785, 307.8625295162201, True
0.7674, 1.359, 1.139, 1.114, 0, 1.5, 1.124, 1.457, 1.549, 1.466, 0.8602, 1.901, 1.955, 1.657, 2.019, 0.8162, 1111111111111111, 50, 70, 1, 559/785, 307.9823570251465, True
0.7625, 1.349, 1.134, 1.114, 0, 1.491, 1.114, 1.452, 1.54, 1.461, 0.8553, 1.891, 1.94, 1.647, 2.004, 0.8113, 1111111111111111, 50, 70, 1, 560/785, 308.1049597263336, True
0.7625, 1.344, 1.129, 1.109, 0, 1.486, 1.109, 1.447, 1.535, 1.452, 0.8504, 1.882, 1.931, 1.642, 1.994, 0.8065, 1111111111111111, 50, 70, 1, 561/785, 308.2262873649597, True
0.7576, 1.339, 1.124, 1.1, 0, 1.476, 1.105, 1.437, 1.525, 1.442, 0.8456, 1.872, 1.921, 1.632, 1.979, 0.8016, 1111111111111111, 50, 70, 1, 562/785, 308.34590101242065, True
0.7576, 1.329, 1.124, 1.095, 0, 1.471, 1.1, 1.432, 1.52, 1.437, 0.8407, 1.862, 1.916, 1.623, 1.975, 0.7967, 1111111111111111, 50, 70, 1, 563/785, 308.46871972084045, True
0.7527, 1.325, 1.119, 1.095, 0, 1.466, 1.095, 1.427, 1.51, 1.432, 0.8358, 1.862, 1.906, 1.623, 1.965, 0.7967, 1111111111111111, 50, 70, 1, 564/785, 308.58836817741394, True
0.7527, 1.32, 1.119, 1.09, 0, 1.461, 1.095, 1.417, 1.51, 1.427, 0.8358, 1.852, 1.901, 1.613, 1.955, 0.7967, 1111111111111111, 50, 70, 1, 565/785, 308.7110402584076, True
0.7527, 1.32, 1.114, 1.09, 0, 1.457, 1.09, 1.417, 1.505, 1.422, 0.8309, 1.843, 1.896, 1.608, 1.95, 0.7918, 1111111111111111, 50, 70, 1, 566/785, 308.83227491378784, True
0.7478, 1.315, 1.109, 1.09, 0, 1.452, 1.085, 1.417, 1.496, 1.417, 0.826, 1.838, 1.887, 1.603, 1.945, 0.7918, 1111111111111111, 50, 70, 1, 567/785, 308.9519805908203, True
0.7527, 1.31, 1.109, 1.085, 0, 1.447, 1.08, 1.413, 1.496, 1.417, 0.826, 1.838, 1.887, 1.603, 1.94, 0.7869, 1111111111111111, 50, 70, 1, 568/785, 309.07474994659424, True
0.7478, 1.31, 1.105, 1.08, 0, 1.447, 1.08, 1.408, 1.491, 1.413, 0.826, 1.828, 1.882, 1.598, 1.935, 0.7869, 1111111111111111, 50, 70, 1, 569/785, 309.19492506980896, True
0.7478, 1.305, 1.105, 1.08, 0, 1.442, 1.075, 1.403, 1.486, 1.408, 0.8211, 1.828, 1.877, 1.593, 1.926, 0.782, 1111111111111111, 50, 70, 1, 570/785, 309.3173234462738, True
0.7429, 1.3, 1.1, 1.075, 0, 1.437, 1.075, 1.398, 1.481, 1.403, 0.8211, 1.823, 1.872, 1.588, 1.921, 0.782, 1111111111111111, 50, 70, 1, 571/785, 309.4382586479187, True
0.7429, 1.3, 1.105, 1.08, 0, 1.442, 1.075, 1.403, 1.486, 1.408, 0.8211, 1.823, 1.877, 1.588, 1.926, 0.782, 1111111111111111, 54, 65, 1, 572/785, 309.5635187625885, True
0.7527, 1.315, 1.114, 1.085, 0, 1.457, 1.09, 1.413, 1.505, 1.422, 0.8358, 1.848, 1.896, 1.608, 1.95, 0.7918, 1111111111111111, 72, 47, 1, 573/785, 309.7018415927887, True
0.7625, 1.344, 1.134, 1.109, 0, 1.491, 1.109, 1.447, 1.54, 1.457, 0.8602, 1.891, 1.945, 1.642, 2.009, 0.8113, 1111111111111111, 93, 26, 1, 574/785, 309.84160900115967, True
0.7771, 1.378, 1.158, 1.134, 0, 1.53, 1.144, 1.481, 1.584, 1.496, 0.8847, 1.945, 2.004, 1.691, 2.072, 0.8407, 1111111111111111, 99, 20, 1, 575/785, 309.9679069519043, True
0.7869, 1.413, 1.183, 1.158, 0, 1.569, 1.173, 1.515, 1.623, 1.53, 0.914, 1.994, 2.058, 1.725, 2.131, 0.8602, 1111111111111111, 99, 20, 1, 576/785, 310.08848810195923, True
0.7967, 1.437, 1.197, 1.173, 0, 1.598, 1.193, 1.54, 1.652, 1.559, 0.9335, 2.028, 2.092, 1.755, 2.17, 0.8798, 1111111111111111, 99, 20, 1, 577/785, 310.2099223136902, True
0.8065, 1.461, 1.212, 1.193, 0, 1.623, 1.217, 1.559, 1.676, 1.579, 0.9482, 2.058, 2.121, 1.784, 2.209, 0.8895, 1111111111111111, 99, 20, 1, 578/785, 310.3286864757538, True
0.8162, 1.481, 1.222, 1.207, 0, 1.642, 1.227, 1.584, 1.701, 1.598, 0.958, 2.087, 2.151, 1.804, 2.239, 0.8993, 1111111111111111, 89, 30, 1, 579/785, 310.43882870674133, True
0.8211, 1.481, 1.227, 1.207, 0, 1.637, 1.232, 1.584, 1.696, 1.593, 0.9531, 2.082, 2.146, 1.804, 2.229, 0.8993, 1111111111111111, 65, 54, 1, 580/785, 310.5364799499512, True
0.8065, 1.461, 1.207, 1.193, 0, 1.608, 1.207, 1.559, 1.667, 1.569, 0.9335, 2.043, 2.107, 1.774, 2.18, 0.8847, 1111111111111111, 50, 70, 1, 581/785, 310.6401855945587, True
0.7967, 1.437, 1.193, 1.168, 0, 1.579, 1.188, 1.535, 1.637, 1.535, 0.9091, 2.004, 2.063, 1.74, 2.131, 0.8602, 1111111111111111, 50, 70, 1, 582/785, 310.76276659965515, True
0.7918, 1.413, 1.178, 1.163, 0, 1.559, 1.173, 1.515, 1.613, 1.52, 0.8944, 1.975, 2.033, 1.72, 2.102, 0.8504, 1111111111111111, 50, 70, 1, 583/785, 310.88364720344543, True
0.7869, 1.403, 1.173, 1.149, 0, 1.544, 1.163, 1.505, 1.598, 1.505, 0.8847, 1.955, 2.014, 1.706, 2.077, 0.8407, 1111111111111111, 50, 70, 1, 584/785, 311.00567960739136, True
0.782, 1.393, 1.168, 1.144, 0, 1.53, 1.153, 1.491, 1.584, 1.491, 0.8798, 1.94, 1.999, 1.691, 2.058, 0.8358, 1111111111111111, 50, 70, 1, 585/785, 311.12650442123413, True
0.7771, 1.383, 1.163, 1.139, 0, 1.52, 1.144, 1.481, 1.574, 1.481, 0.87, 1.926, 1.984, 1.681, 2.043, 0.826, 1111111111111111, 50, 70, 1, 586/785, 311.2464761734009, True
0.782, 1.373, 1.153, 1.129, 0, 1.51, 1.139, 1.476, 1.569, 1.471, 0.8651, 1.916, 1.97, 1.672, 2.033, 0.8211, 1111111111111111, 50, 70, 1, 587/785, 311.3690137863159, True
0.7722, 1.369, 1.149, 1.124, 0, 1.505, 1.134, 1.466, 1.559, 1.461, 0.8602, 1.906, 1.965, 1.662, 2.023, 0.8162, 1111111111111111, 50, 70, 1, 588/785, 311.48915219306946, True
0.7674, 1.364, 1.144, 1.119, 0, 1.496, 1.129, 1.461, 1.554, 1.457, 0.8602, 1.896, 1.955, 1.657, 2.014, 0.8113, 1111111111111111, 50, 70, 1, 589/785, 311.61129879951477, True
0.7674, 1.359, 1.144, 1.114, 0, 1.491, 1.124, 1.457, 1.544, 1.452, 0.8504, 1.887, 1.945, 1.647, 1.999, 0.8065, 1111111111111111, 50, 70, 1, 590/785, 311.73315620422363, True
0.7674, 1.354, 1.134, 1.109, 0, 1.486, 1.119, 1.447, 1.535, 1.447, 0.8504, 1.882, 1.935, 1.647, 1.989, 0.8065, 1111111111111111, 50, 70, 1, 591/785, 311.8525540828705, True
0.7674, 1.349, 1.134, 1.109, 0, 1.481, 1.114, 1.452, 1.53, 1.442, 0.8456, 1.877, 1.931, 1.642, 1.984, 0.8065, 1111111111111111, 50, 70, 1, 592/785, 311.9750792980194, True
0.7625, 1.344, 1.134, 1.105, 0, 1.476, 1.114, 1.442, 1.525, 1.437, 0.8407, 1.872, 1.926, 1.637, 1.979, 0.8065, 1111111111111111, 50, 70, 1, 593/785, 312.0950150489807, True
0.7625, 1.339, 1.129, 1.1, 0, 1.471, 1.109, 1.437, 1.525, 1.432, 0.8407, 1.862, 1.916, 1.628, 1.97, 0.8016, 1111111111111111, 50, 70, 1, 594/785, 312.217782497406, True
0.7576, 1.334, 1.129, 1.1, 0, 1.466, 1.105, 1.437, 1.515, 1.427, 0.8358, 1.857, 1.911, 1.623, 1.965, 0.8016, 1111111111111111, 50, 70, 1, 595/785, 312.3387393951416, True
0.7576, 1.334, 1.124, 1.1, 0, 1.466, 1.105, 1.432, 1.515, 1.422, 0.8358, 1.852, 1.911, 1.623, 1.96, 0.7967, 1111111111111111, 50, 70, 1, 596/785, 312.4585750102997, True
0.7576, 1.329, 1.124, 1.095, 0, 1.461, 1.1, 1.427, 1.505, 1.417, 0.8309, 1.848, 1.906, 1.618, 1.955, 0.7967, 1111111111111111, 50, 70, 1, 597/785, 312.5816638469696, True
0.7576, 1.329, 1.119, 1.095, 0, 1.461, 1.1, 1.427, 1.515, 1.417, 0.8358, 1.848, 1.906, 1.618, 1.955, 0.7967, 1111111111111111, 54, 65, 1, 598/785, 312.70532059669495, True
0.7625, 1.334, 1.129, 1.1, 0, 1.471, 1.105, 1.432, 1.52, 1.427, 0.8407, 1.862, 1.916, 1.628, 1.97, 0.7967, 1111111111111111, 62, 57, 1, 599/785, 312.83499026298523, True
0.7722, 1.359, 1.144, 1.119, 0, 1.5, 1.129, 1.461, 1.554, 1.457, 0.8651, 1.901, 1.96, 1.662, 2.019, 0.8211, 1111111111111111, 91, 28, 1, 600/785, 312.98271226882935, True
0.7869, 1.393, 1.173, 1.149, 0, 1.544, 1.158, 1.5, 1.598, 1.5, 0.8944, 1.96, 2.019, 1.711, 2.087, 0.8456, 1111111111111111, 99, 20, 1, 601/785, 313.10983538627625, True
0.7967, 1.432, 1.193, 1.173, 0, 1.579, 1.188, 1.535, 1.637, 1.535, 0.9238, 2.009, 2.072, 1.75, 2.146, 0.8651, 1111111111111111, 99, 20, 1, 602/785, 313.23265528678894, True
0.8113, 1.457, 1.212, 1.193, 0, 1.613, 1.212, 1.564, 1.672, 1.564, 0.9433, 2.048, 2.116, 1.779, 2.195, 0.8847, 1111111111111111, 99, 20, 1, 603/785, 313.3515272140503, True
0.8211, 1.486, 1.227, 1.207, 0, 1.637, 1.237, 1.588, 1.701, 1.588, 0.958, 2.077, 2.151, 1.804, 2.234, 0.8993, 1111111111111111, 99, 20, 1, 604/785, 313.4726366996765, True
0.826, 1.505, 1.241, 1.222, 0, 1.657, 1.246, 1.603, 1.72, 1.608, 0.9726, 2.102, 2.18, 1.823, 2.258, 0.9091, 1111111111111111, 88, 31, 1, 605/785, 313.58081007003784, True
0.8309, 1.5, 1.241, 1.222, 0, 1.652, 1.246, 1.603, 1.716, 1.603, 0.9629, 2.102, 2.17, 1.823, 2.253, 0.9091, 1111111111111111, 65, 54, 1, 606/785, 313.67904448509216, True
0.8162, 1.476, 1.222, 1.202, 0, 1.623, 1.227, 1.579, 1.686, 1.574, 0.9384, 2.058, 2.126, 1.794, 2.199, 0.8895, 1111111111111111, 50, 69, 1, 607/785, 313.7846300601959, True
0.8113, 1.452, 1.207, 1.183, 0, 1.588, 1.202, 1.549, 1.657, 1.544, 0.9238, 2.019, 2.087, 1.764, 2.151, 0.87, 1111111111111111, 50, 70, 1, 608/785, 313.9048888683319, True
0.8016, 1.437, 1.197, 1.173, 0, 1.574, 1.188, 1.535, 1.632, 1.525, 0.9091, 1.994, 2.058, 1.74, 2.121, 0.8602, 1111111111111111, 50, 70, 1, 609/785, 314.0259940624237, True
0.7967, 1.422, 1.188, 1.163, 0, 1.559, 1.178, 1.525, 1.623, 1.51, 0.8944, 1.97, 2.038, 1.725, 2.097, 0.8504, 1111111111111111, 50, 70, 1, 610/785, 314.1456398963928, True
0.7918, 1.413, 1.178, 1.158, 0, 1.544, 1.168, 1.515, 1.603, 1.496, 0.8895, 1.955, 2.023, 1.711, 2.082, 0.8407, 1111111111111111, 50, 70, 1, 611/785, 314.2673771381378, True
0.7869, 1.403, 1.173, 1.149, 0, 1.535, 1.158, 1.505, 1.593, 1.486, 0.8847, 1.945, 2.009, 1.701, 2.063, 0.8358, 1111111111111111, 50, 70, 1, 612/785, 314.388142824173, True
0.7869, 1.398, 1.168, 1.144, 0, 1.525, 1.153, 1.496, 1.584, 1.476, 0.8749, 1.931, 1.994, 1.691, 2.053, 0.8309, 1111111111111111, 50, 70, 1, 613/785, 314.51067090034485, True
0.7869, 1.388, 1.163, 1.139, 0, 1.515, 1.149, 1.491, 1.574, 1.476, 0.87, 1.926, 1.984, 1.686, 2.038, 0.826, 1111111111111111, 50, 70, 1, 614/785, 314.63190388679504, True
0.782, 1.383, 1.158, 1.134, 0, 1.51, 1.139, 1.481, 1.564, 1.461, 0.8651, 1.916, 1.975, 1.676, 2.028, 0.826, 1111111111111111, 50, 70, 1, 615/785, 314.7518951892853, True
0.7771, 1.378, 1.158, 1.129, 0, 1.505, 1.139, 1.476, 1.564, 1.457, 0.8602, 1.906, 1.965, 1.672, 2.019, 0.8211, 1111111111111111, 50, 70, 1, 616/785, 314.8744480609894, True
0.7771, 1.373, 1.153, 1.129, 0, 1.5, 1.134, 1.471, 1.559, 1.452, 0.8602, 1.896, 1.96, 1.667, 2.014, 0.8162, 1111111111111111, 50, 70, 1, 617/785, 314.99418115615845, True
0.7722, 1.369, 1.149, 1.124, 0, 1.496, 1.124, 1.466, 1.549, 1.447, 0.8553, 1.891, 1.95, 1.657, 2.004, 0.8162, 1111111111111111, 50, 70, 1, 618/785, 315.1167571544647, True
0.7722, 1.359, 1.144, 1.119, 0, 1.486, 1.124, 1.461, 1.544, 1.442, 0.8504, 1.887, 1.945, 1.652, 1.994, 0.8113, 1111111111111111, 50, 70, 1, 619/785, 315.23822569847107, True
0.7722, 1.354, 1.144, 1.114, 0, 1.486, 1.119, 1.461, 1.54, 1.437, 0.8504, 1.882, 1.94, 1.652, 1.989, 0.8113, 1111111111111111, 50, 70, 1, 620/785, 315.3579649925232, True
0.7722, 1.354, 1.144, 1.109, 0, 1.481, 1.119, 1.452, 1.535, 1.432, 0.8456, 1.877, 1.931, 1.647, 1.984, 0.8113, 1111111111111111, 50, 70, 1, 621/785, 315.48076009750366, True
0.7674, 1.354, 1.139, 1.114, 0, 1.476, 1.114, 1.447, 1.53, 1.427, 0.8456, 1.872, 1.931, 1.642, 1.979, 0.8065, 1111111111111111, 50, 70, 1, 622/785, 315.60091280937195, True
0.7674, 1.349, 1.134, 1.109, 0, 1.471, 1.109, 1.447, 1.525, 1.427, 0.8407, 1.862, 1.926, 1.637, 1.975, 0.8065, 1111111111111111, 50, 70, 1, 623/785, 315.7230577468872, True
0.7674, 1.349, 1.134, 1.109, 0, 1.471, 1.109, 1.447, 1.53, 1.427, 0.8456, 1.867, 1.926, 1.632, 1.975, 0.8016, 1111111111111111, 53, 66, 1, 624/785, 315.8461723327637, True
0.7771, 1.364, 1.149, 1.124, 0, 1.496, 1.129, 1.466, 1.554, 1.447, 0.8602, 1.896, 1.96, 1.662, 2.014, 0.8211, 1111111111111111, 83, 36, 1, 625/785, 315.9977264404297, True
0.7869, 1.403, 1.173, 1.149, 0, 1.54, 1.153, 1.5, 1.593, 1.491, 0.8895, 1.95, 2.014, 1.706, 2.072, 0.8407, 1111111111111111, 92, 27, 1, 626/785, 316.1256217956543, True
0.8016, 1.437, 1.193, 1.173, 0, 1.574, 1.188, 1.535, 1.637, 1.52, 0.914, 1.994, 2.063, 1.74, 2.131, 0.8651, 1111111111111111, 99, 20, 1, 627/785, 316.25370025634766, True
0.8113, 1.461, 1.212, 1.193, 0, 1.608, 1.207, 1.564, 1.672, 1.554, 0.9384, 2.038, 2.116, 1.779, 2.185, 0.8847, 1111111111111111, 99, 20, 1, 628/785, 316.37414264678955, True
0.8211, 1.491, 1.232, 1.212, 0, 1.637, 1.232, 1.593, 1.706, 1.584, 0.958, 2.077, 2.155, 1.808, 2.229, 0.9042, 1111111111111111, 99, 20, 1, 629/785, 316.49315905570984, True
0.8309, 1.51, 1.246, 1.232, 0, 1.662, 1.251, 1.618, 1.73, 1.603, 0.9775, 2.107, 2.19, 1.833, 2.268, 0.914, 1111111111111111, 99, 20, 1, 630/785, 316.6146068572998, True
0.8407, 1.53, 1.256, 1.241, 0, 1.676, 1.266, 1.637, 1.75, 1.623, 0.9873, 2.131, 2.209, 1.852, 2.292, 0.9238, 1111111111111111, 88, 31, 1, 631/785, 316.7225317955017, True
0.8407, 1.525, 1.256, 1.241, 0, 1.672, 1.266, 1.632, 1.745, 1.618, 0.9775, 2.121, 2.204, 1.848, 2.283, 0.9238, 1111111111111111, 65, 54, 1, 632/785, 316.8209207057953, True
0.826, 1.505, 1.241, 1.222, 0, 1.642, 1.246, 1.608, 1.716, 1.588, 0.9629, 2.082, 2.165, 1.823, 2.234, 0.9042, 1111111111111111, 51, 68, 1, 633/785, 316.92740774154663, True
0.8211, 1.481, 1.227, 1.202, 0, 1.613, 1.222, 1.584, 1.681, 1.559, 0.9384, 2.048, 2.116, 1.789, 2.18, 0.8847, 1111111111111111, 50, 70, 1, 634/785, 317.04648876190186, True
0.8162, 1.461, 1.212, 1.193, 0, 1.593, 1.207, 1.564, 1.657, 1.54, 0.9189, 2.014, 2.087, 1.764, 2.151, 0.8749, 1111111111111111, 50, 70, 1, 635/785, 317.16791892051697, True
0.8113, 1.447, 1.207, 1.178, 0, 1.574, 1.193, 1.544, 1.642, 1.525, 0.9091, 1.999, 2.067, 1.75, 2.126, 0.8651, 1111111111111111, 50, 70, 1, 636/785, 317.28765869140625, True
